candidate_id,feature_set_name,configuration_name,threshold,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,average_precision,log_loss,brier_score,true_negative,false_positive,false_negative,true_positive,selected_for_candidate
core_raw__candidate_06,core_raw,balanced_subsample,0.2,0.5476190476190477,0.5476190476190476,0.5256410256410257,0.9761904761904762,0.6833333333333333,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,5,37,1,41,False
core_raw__candidate_06,core_raw,balanced_subsample,0.225,0.5833333333333334,0.5833333333333333,0.5466666666666666,0.9761904761904762,0.7008547008547008,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,8,34,1,41,False
core_raw__candidate_06,core_raw,balanced_subsample,0.25,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,10,32,2,40,False
core_raw__candidate_06,core_raw,balanced_subsample,0.275,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,10,32,2,40,False
core_raw__candidate_06,core_raw,balanced_subsample,0.3,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,10,32,2,40,False
core_raw__candidate_06,core_raw,balanced_subsample,0.325,0.6428571428571429,0.6428571428571428,0.5882352941176471,0.9523809523809523,0.7272727272727273,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,14,28,2,40,False
core_raw__candidate_06,core_raw,balanced_subsample,0.35,0.6547619047619048,0.6547619047619048,0.6,0.9285714285714286,0.7289719626168224,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,16,26,3,39,True
core_raw__candidate_06,core_raw,balanced_subsample,0.375,0.6547619047619048,0.6547619047619048,0.6065573770491803,0.8809523809523809,0.7184466019417476,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,18,24,5,37,False
core_raw__candidate_06,core_raw,balanced_subsample,0.4,0.6547619047619048,0.6547619047619048,0.6101694915254238,0.8571428571428571,0.7128712871287128,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,19,23,6,36,False
core_raw__candidate_06,core_raw,balanced_subsample,0.425,0.6666666666666666,0.6666666666666667,0.6296296296296297,0.8095238095238095,0.7083333333333334,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,22,20,8,34,False
core_raw__candidate_06,core_raw,balanced_subsample,0.45,0.6904761904761905,0.6904761904761905,0.6538461538461539,0.8095238095238095,0.723404255319149,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,24,18,8,34,False
core_raw__candidate_06,core_raw,balanced_subsample,0.475,0.7023809523809523,0.7023809523809523,0.673469387755102,0.7857142857142857,0.7252747252747253,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,26,16,9,33,False
core_raw__candidate_06,core_raw,balanced_subsample,0.5,0.6785714285714286,0.6785714285714286,0.6595744680851063,0.7380952380952381,0.6966292134831461,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,26,16,11,31,False
core_raw__candidate_06,core_raw,balanced_subsample,0.525,0.6666666666666666,0.6666666666666667,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,26,16,12,30,False
core_raw__candidate_06,core_raw,balanced_subsample,0.55,0.6428571428571429,0.6428571428571428,0.6363636363636364,0.6666666666666666,0.6511627906976745,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,26,16,14,28,False
core_raw__candidate_06,core_raw,balanced_subsample,0.575,0.6428571428571429,0.6428571428571428,0.6578947368421053,0.5952380952380952,0.625,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,29,13,17,25,False
core_raw__candidate_06,core_raw,balanced_subsample,0.6,0.6428571428571429,0.6428571428571428,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,30,12,18,24,False
core_raw__candidate_06,core_raw,balanced_subsample,0.625,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,31,11,19,23,False
core_raw__candidate_06,core_raw,balanced_subsample,0.65,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,31,11,19,23,False
core_raw__candidate_06,core_raw,balanced_subsample,0.675,0.6190476190476191,0.6190476190476191,0.65625,0.5,0.5675675675675675,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,31,11,21,21,False
core_raw__candidate_06,core_raw,balanced_subsample,0.7,0.6071428571428571,0.6071428571428572,0.68,0.40476190476190477,0.5074626865671642,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,34,8,25,17,False
core_raw__candidate_06,core_raw,balanced_subsample,0.725,0.6071428571428571,0.6071428571428571,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,36,6,27,15,False
core_raw__candidate_06,core_raw,balanced_subsample,0.75,0.6190476190476191,0.6190476190476191,0.7777777777777778,0.3333333333333333,0.4666666666666667,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,38,4,28,14,False
core_raw__candidate_06,core_raw,balanced_subsample,0.775,0.5952380952380952,0.5952380952380952,0.7857142857142857,0.2619047619047619,0.39285714285714285,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,39,3,31,11,False
core_raw__candidate_06,core_raw,balanced_subsample,0.8,0.5476190476190477,0.5476190476190476,0.75,0.14285714285714285,0.24,0.719954648526077,0.6742435454295687,0.6155471018982175,0.21301989920411724,40,2,36,6,False
core_raw__candidate_07,core_raw,conservative_leaf,0.2,0.5714285714285714,0.5714285714285714,0.5394736842105263,0.9761904761904762,0.6949152542372882,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,7,35,1,41,False
core_raw__candidate_07,core_raw,conservative_leaf,0.225,0.5952380952380952,0.5952380952380952,0.5540540540540541,0.9761904761904762,0.7068965517241379,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,9,33,1,41,False
core_raw__candidate_07,core_raw,conservative_leaf,0.25,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,10,32,2,40,False
core_raw__candidate_07,core_raw,conservative_leaf,0.275,0.5952380952380952,0.5952380952380952,0.5571428571428572,0.9285714285714286,0.6964285714285714,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,11,31,3,39,False
core_raw__candidate_07,core_raw,conservative_leaf,0.3,0.6190476190476191,0.6190476190476191,0.5735294117647058,0.9285714285714286,0.7090909090909091,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,13,29,3,39,True
core_raw__candidate_07,core_raw,conservative_leaf,0.325,0.6309523809523809,0.6309523809523809,0.5873015873015873,0.8809523809523809,0.7047619047619048,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,16,26,5,37,False
core_raw__candidate_07,core_raw,conservative_leaf,0.35,0.6309523809523809,0.6309523809523809,0.5901639344262295,0.8571428571428571,0.6990291262135923,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,17,25,6,36,False
core_raw__candidate_07,core_raw,conservative_leaf,0.375,0.6547619047619048,0.6547619047619048,0.6140350877192983,0.8333333333333334,0.7070707070707071,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,20,22,7,35,False
core_raw__candidate_07,core_raw,conservative_leaf,0.4,0.6666666666666666,0.6666666666666667,0.6346153846153846,0.7857142857142857,0.7021276595744681,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,23,19,9,33,False
core_raw__candidate_07,core_raw,conservative_leaf,0.425,0.6666666666666666,0.6666666666666667,0.6346153846153846,0.7857142857142857,0.7021276595744681,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,23,19,9,33,False
core_raw__candidate_07,core_raw,conservative_leaf,0.45,0.6666666666666666,0.6666666666666666,0.64,0.7619047619047619,0.6956521739130435,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,24,18,10,32,False
core_raw__candidate_07,core_raw,conservative_leaf,0.475,0.6666666666666666,0.6666666666666667,0.6458333333333334,0.7380952380952381,0.6888888888888889,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,25,17,11,31,False
core_raw__candidate_07,core_raw,conservative_leaf,0.5,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,27,15,15,27,False
core_raw__candidate_07,core_raw,conservative_leaf,0.525,0.6190476190476191,0.6190476190476191,0.625,0.5952380952380952,0.6097560975609756,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,27,15,17,25,False
core_raw__candidate_07,core_raw,conservative_leaf,0.55,0.6309523809523809,0.6309523809523809,0.6410256410256411,0.5952380952380952,0.6172839506172839,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,28,14,17,25,False
core_raw__candidate_07,core_raw,conservative_leaf,0.575,0.6071428571428571,0.6071428571428572,0.6216216216216216,0.5476190476190477,0.5822784810126582,0.7046485260770975,0.6893799142370668,0.6303667138476525,0.22058034473555574,28,14,19,23,False
