pr_number,was_merged,split,draft,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,requested_reviewer_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,iqr_outlier_feature_count,has_any_iqr_outlier,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,has_description,has_detailed_description,short_title,very_long_description,change_density_per_file,deletion_ratio,has_zero_code_change,has_multiple_commits,created_day_of_week,created_hour_utc,created_on_weekend
5374,True,validation,0.0,5.0,5.0,10.0,3.0,1.0,66.0,19606.0,1364.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.88364192431542,7.21890970761906,1.791759469228055,1.791759469228055,2.3978952727983707,1.3862943611198906,0.6931471805599453,1.0,1.0,0.0,1.0,3.333333333333333,0.5,0.0,0.0,0.0,15.0,0.0
5376,False,validation,0.0,5.0,5.0,10.0,2.0,1.0,44.0,16220.0,981.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.694061978050115,6.889591308354466,1.791759469228055,1.791759469228055,2.3978952727983707,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,5.0,0.5,0.0,0.0,0.0,15.0,0.0
5377,True,validation,0.0,2.0,2.0,4.0,2.0,2.0,37.0,188.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.241747015059643,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,1.0986122886681098,1.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,20.0,0.0
5382,True,validation,0.0,16.0,1.0,17.0,2.0,1.0,27.0,94.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553876891600541,2.6390573296152584,2.833213344056216,0.6931471805599453,2.8903717578961645,1.0986122886681098,0.6931471805599453,1.0,0.0,0.0,0.0,8.5,0.0588235294117647,0.0,0.0,0.0,15.0,0.0
5384,False,validation,0.0,6.0,6.0,12.0,1.0,1.0,22.0,238.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.476463551931511,3.1780538303479458,1.9459101490553128,1.9459101490553128,2.5649493574615367,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,12.0,0.5,0.0,0.0,3.0,17.0,0.0
5386,True,validation,0.0,2.0,2.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,3.0,19.0,0.0
5389,True,validation,0.0,4.0,1.0,5.0,2.0,1.0,25.0,965.0,155.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.873163834212518,5.049856007249537,1.6094379124341005,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,2.5,0.2,0.0,0.0,1.0,16.0,0.0
5393,True,validation,0.0,10.0,1.0,11.0,3.0,1.0,36.0,1434.0,231.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.268920128193722,5.44673737166631,2.3978952727983707,0.6931471805599453,2.4849066497880004,1.3862943611198906,0.6931471805599453,1.0,1.0,0.0,0.0,3.6666666666666665,0.0909090909090909,0.0,0.0,4.0,2.0,0.0
5401,True,validation,0.0,12.0,12.0,24.0,4.0,1.0,66.0,30481.0,2167.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.324891624445796,7.681560362559537,2.5649493574615367,2.5649493574615367,3.218875824868201,1.6094379124341005,0.6931471805599453,1.0,1.0,0.0,1.0,6.0,0.5,0.0,0.0,3.0,15.0,0.0
5402,False,validation,0.0,2.0,0.0,2.0,1.0,2.0,28.0,227.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.429345628954441,3.4339872044851463,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,1.0
5403,True,validation,0.0,2.0,2.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,5.0,21.0,1.0
5409,False,validation,0.0,0.0,0.0,0.0,1.0,1.0,35.0,999.0,174.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.907755278982137,5.1647859739235145,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0
5420,False,validation,0.0,2.0,2.0,4.0,2.0,4.0,51.0,863.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.761572768804055,4.48863636973214,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,1.6094379124341005,1.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,4.0,4.0,0.0
5423,True,validation,0.0,5.0,3.0,8.0,1.0,1.0,61.0,146.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.990432586778736,3.295836866004329,1.791759469228055,1.3862943611198906,2.19722457733622,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,8.0,0.375,0.0,0.0,1.0,0.0,0.0
5425,False,validation,0.0,12.0,10.0,22.0,4.0,1.0,66.0,36849.0,2343.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.514610897617482,7.759614150696903,2.5649493574615367,2.3978952727983707,3.1354942159291497,1.6094379124341005,0.6931471805599453,1.0,1.0,0.0,1.0,5.5,0.4545454545454545,0.0,0.0,4.0,15.0,0.0
5433,False,validation,0.0,42.0,29.0,71.0,13.0,42.0,54.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.7612001156935615,3.4011973816621555,4.276666119016055,2.6390573296152584,3.7612001156935615,0.0,0.0,0.0,0.0,5.461538461538462,0.4084507042253521,0.0,1.0,4.0,10.0,0.0
5444,False,validation,0.0,1.0,1.0,2.0,1.0,1.0,34.0,1033.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941190055068375,5.147494476813453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,4.0,16.0,0.0
5449,False,validation,0.0,27031.0,21002.0,48033.0,345.0,2571.0,29.0,162.0,28.0,0.0,0.0,345.0,57.0,136.0,22.0,13.0,151.0,77.0,115.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,5.093750200806762,3.367295829986474,10.204776628394123,9.952420563645306,10.77966437247371,5.846438775057725,7.85243908535751,1.0,0.0,0.0,0.0,139.22608695652173,0.4372410634355547,0.0,1.0,5.0,20.0,1.0
5451,False,validation,0.0,8.0,8.0,16.0,2.0,1.0,44.0,33711.0,2119.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.42560913604397,7.659171367666058,2.19722457733622,2.19722457733622,2.833213344056216,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,8.0,0.5,0.0,0.0,0.0,15.0,0.0
5452,False,validation,0.0,19.0,17.0,36.0,4.0,1.0,66.0,55207.0,3779.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.918863149300437,8.237479288613633,2.995732273553991,2.8903717578961645,3.610917912644224,1.6094379124341005,0.6931471805599453,1.0,1.0,0.0,1.0,9.0,0.4722222222222222,0.0,0.0,0.0,15.0,0.0
5457,True,validation,0.0,377.0,317.0,694.0,35.0,20.0,20.0,78.0,12.0,0.0,0.0,35.0,2.0,9.0,9.0,2.0,1.0,30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,4.3694478524670215,2.5649493574615367,5.934894195619588,5.762051382780177,6.543911845564792,3.58351893845611,3.044522437723423,1.0,0.0,0.0,0.0,19.82857142857143,0.4567723342939481,0.0,1.0,6.0,0.0,1.0
5460,True,validation,0.0,13.0,1.0,14.0,2.0,1.0,33.0,380.0,65.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.942799375126701,4.189654742026425,2.6390573296152584,0.6931471805599453,2.70805020110221,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,7.0,0.0714285714285714,0.0,0.0,6.0,18.0,1.0
5463,False,validation,0.0,1.0,1.0,2.0,1.0,1.0,13.0,845.0,137.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.740519359606223,4.927253685157205,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,1.0,0.0,2.0,0.5,0.0,0.0,3.0,10.0,0.0
5464,True,validation,0.0,6.0,0.0,6.0,1.0,1.0,44.0,166.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.117993812416755,3.218875824868201,1.9459101490553128,0.0,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0
5467,False,validation,0.0,4.0,4.0,8.0,2.0,1.0,44.0,9593.0,690.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.168893182062009,6.53813982376767,1.6094379124341005,1.6094379124341005,2.19722457733622,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,4.0,0.5,0.0,0.0,1.0,23.0,0.0
5470,True,validation,0.0,7.0,7.0,14.0,2.0,1.0,63.0,23755.0,1334.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.075590409135753,7.19668657083435,2.079441541679836,2.079441541679836,2.70805020110221,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,7.0,0.5,0.0,0.0,1.0,23.0,0.0
5474,False,validation,0.0,13.0,13.0,26.0,4.0,1.0,66.0,23817.0,1721.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.078196876327942,7.451241684987676,2.6390573296152584,2.6390573296152584,3.295836866004329,1.6094379124341005,0.6931471805599453,1.0,1.0,0.0,1.0,6.5,0.5,0.0,0.0,2.0,15.0,0.0
5476,True,validation,0.0,16.0,16.0,32.0,5.0,2.0,68.0,25534.0,1849.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.147805339081744,7.52294091807237,2.833213344056216,2.833213344056216,3.49650756146648,1.791759469228055,1.0986122886681098,1.0,1.0,0.0,1.0,6.4,0.5,0.0,1.0,0.0,17.0,0.0
5478,False,validation,0.0,1.0,1.0,2.0,1.0,1.0,17.0,845.0,137.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.740519359606223,4.927253685157205,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,1.0,0.0
5481,True,validation,0.0,2.0,1.0,3.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,0.0,0.0,5.0,15.0,1.0
5482,False,validation,0.0,8.0,8.0,16.0,2.0,2.0,81.0,357.0,56.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.8805329864007,4.04305126783455,2.19722457733622,2.19722457733622,2.833213344056216,1.0986122886681098,1.0986122886681098,1.0,1.0,0.0,0.0,8.0,0.5,0.0,1.0,5.0,21.0,1.0
5487,True,validation,0.0,4.0,4.0,8.0,1.0,1.0,41.0,195.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278114659230517,3.4011973816621555,1.6094379124341005,1.6094379124341005,2.19722457733622,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,8.0,0.5,0.0,0.0,1.0,23.0,0.0
5493,True,validation,0.0,3.0,3.0,6.0,2.0,1.0,69.0,12044.0,827.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.396404915048972,6.71901315438526,1.3862943611198906,1.3862943611198906,1.9459101490553128,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,3.0,0.5,0.0,0.0,5.0,15.0,1.0
5497,False,validation,0.0,3.0,0.0,3.0,1.0,1.0,29.0,354.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872117789475416,4.07753744390572,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0
5499,True,validation,0.0,34.0,0.0,34.0,5.0,1.0,37.0,904.0,120.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,6.807934943699926,4.795790545596741,3.555348061489413,0.0,3.555348061489413,1.791759469228055,0.6931471805599453,1.0,1.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,2.0,0.0
5511,False,validation,0.0,211.0,34.0,245.0,14.0,5.0,15.0,76.0,14.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.343805421853684,2.70805020110221,5.356586274672012,3.555348061489413,5.5053315359323625,2.70805020110221,1.791759469228055,1.0,0.0,0.0,0.0,17.5,0.1387755102040816,0.0,1.0,3.0,0.0,0.0
5514,True,validation,0.0,10.0,10.0,20.0,3.0,1.0,66.0,16617.0,1261.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.718241724224926,7.140453043101158,2.3978952727983707,2.3978952727983707,3.044522437723423,1.3862943611198906,0.6931471805599453,1.0,1.0,0.0,1.0,6.666666666666667,0.5,0.0,0.0,0.0,15.0,0.0
5516,True,validation,0.0,5.0,5.0,10.0,2.0,1.0,44.0,17251.0,1153.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.755683357767731,7.050989447068045,1.791759469228055,1.791759469228055,2.3978952727983707,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,5.0,0.5,0.0,0.0,0.0,15.0,0.0
5517,True,validation,0.0,1.0,1.0,2.0,1.0,1.0,37.0,188.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.241747015059643,2.3978952727983707,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0
5522,True,validation,0.0,1.0,1.0,2.0,1.0,1.0,19.0,867.0,141.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.766191714660351,4.955827057601261,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,10.0,0.0
5524,False,validation,0.0,8.0,3.0,11.0,4.0,2.0,33.0,631.0,89.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.448889394146858,4.499809670330265,2.19722457733622,1.3862943611198906,2.4849066497880004,1.6094379124341005,1.0986122886681098,1.0,1.0,0.0,0.0,2.75,0.2727272727272727,0.0,1.0,1.0,21.0,0.0
5526,True,validation,0.0,81.0,53.0,134.0,4.0,1.0,39.0,176.0,28.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.176149732573829,3.367295829986474,4.406719247264253,3.9889840465642745,4.90527477843843,1.6094379124341005,0.6931471805599453,1.0,0.0,0.0,0.0,33.5,0.3955223880597014,0.0,0.0,2.0,11.0,0.0
5532,False,validation,0.0,7.0,2.0,9.0,2.0,1.0,55.0,692.0,74.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.541029999189903,4.31748811353631,2.079441541679836,1.0986122886681098,2.302585092994046,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,4.5,0.2222222222222222,0.0,0.0,4.0,0.0,0.0
5538,False,validation,0.0,12.0,12.0,24.0,4.0,1.0,66.0,31399.0,2134.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.354563171896343,7.666221925662725,2.5649493574615367,2.5649493574615367,3.218875824868201,1.6094379124341005,0.6931471805599453,1.0,1.0,0.0,1.0,6.0,0.5,0.0,0.0,3.0,15.0,0.0
5539,True,validation,0.0,6.0,6.0,12.0,2.0,1.0,44.0,8614.0,620.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.06126014896203,6.431331081933479,1.9459101490553128,1.9459101490553128,2.5649493574615367,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,6.0,0.5,0.0,0.0,3.0,15.0,0.0
5541,True,validation,0.0,1.0,1.0,2.0,1.0,1.0,37.0,188.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.241747015059643,2.3978952727983707,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,23.0,0.0
5546,False,validation,0.0,3.0,1.0,4.0,2.0,1.0,54.0,70.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262679877041316,2.19722457733622,1.3862943611198906,0.6931471805599453,1.6094379124341005,1.0986122886681098,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,1.0,23.0,0.0
