pr_number,split,merge_delay_target,additions,additions_iqr_outlier,body_length,body_length_iqr_outlier,body_word_count,body_word_count_iqr_outlier,change_density_per_file,changed_files,changed_files_iqr_outlier,commit_count,commit_count_iqr_outlier,configuration_files_changed,configuration_files_changed_iqr_outlier,created_day_of_week,created_hour_utc,created_on_weekend,deletion_ratio,deletions,deletions_iqr_outlier,documentation_files_changed,documentation_files_changed_iqr_outlier,files_added,files_added_iqr_outlier,files_modified,files_modified_iqr_outlier,files_removed,files_removed_iqr_outlier,files_renamed,files_renamed_iqr_outlier,has_any_iqr_outlier,has_configuration_changes,has_description,has_detailed_description,has_documentation_changes,has_multiple_commits,has_security_sensitive_changes,has_test_changes,iqr_outlier_feature_count,label_count,log1p_additions,log1p_body_length,log1p_body_word_count,log1p_changed_files,log1p_commit_count,log1p_deletions,log1p_total_changes,requested_reviewer_count,requested_reviewer_count_iqr_outlier,security_sensitive_files_changed,security_sensitive_files_changed_iqr_outlier,short_title,test_files_changed,test_files_changed_iqr_outlier,title_length,title_length_iqr_outlier,total_changes,total_changes_iqr_outlier,very_long_description
5514,validation,0,10,False,16617,True,1261,True,6.666666666666667,3,False,1,False,0,False,0,15,False,0.5,10,False,0,False,0,False,3,False,0,False,0,False,True,False,True,True,False,False,False,False,2,2,2.3978952727983707,9.718241724224926,7.140453043101158,1.3862943611198906,0.6931471805599453,2.3978952727983707,3.044522437723423,0,False,0,False,False,0,False,66,False,20,False,True
5516,validation,0,5,False,17251,True,1153,True,5.0,2,False,1,False,2,True,0,15,False,0.5,5,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.791759469228055,9.755683357767731,7.050989447068045,1.0986122886681098,0.6931471805599453,1.791759469228055,2.3978952727983707,0,False,0,False,False,0,False,44,False,10,False,True
5517,validation,0,1,False,188,False,10,False,2.0,1,False,1,False,1,True,1,0,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,0.6931471805599453,5.241747015059643,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
5522,validation,0,1,False,867,False,141,False,2.0,1,False,1,False,0,False,1,10,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,True,True,False,False,False,0,0,0.6931471805599453,6.766191714660351,4.955827057601261,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,19,False,2,False,False
5526,validation,0,81,True,176,False,28,False,33.5,4,False,1,False,0,False,2,11,False,0.3955223880597014,53,True,1,False,0,False,4,True,0,False,0,False,True,False,True,False,True,False,False,True,5,0,4.406719247264253,5.176149732573829,3.367295829986474,1.6094379124341005,0.6931471805599453,3.9889840465642745,4.90527477843843,0,False,0,False,False,1,True,39,False,134,True,False
5539,validation,0,6,False,8614,True,620,True,6.0,2,False,1,False,2,True,3,15,False,0.5,6,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.9459101490553128,9.06126014896203,6.431331081933479,1.0986122886681098,0.6931471805599453,1.9459101490553128,2.5649493574615367,0,False,0,False,False,0,False,44,False,12,False,True
5541,validation,0,1,False,188,False,10,False,2.0,1,False,1,False,1,True,0,23,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,0.6931471805599453,5.241747015059643,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
5599,validation,1,2,False,339,False,28,False,3.0,1,False,2,True,0,False,5,11,True,0.3333333333333333,1,False,0,False,0,False,1,False,0,False,0,False,True,False,True,False,False,True,False,False,2,0,1.0986122886681098,5.828945617610208,3.367295829986474,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,False,0,False,False,0,False,44,False,3,False,False
5609,validation,1,1,False,233,False,23,False,2.0,1,False,1,False,0,False,6,13,True,0.5,1,False,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,False,False,1,0,0.6931471805599453,5.455321115357702,3.1780538303479458,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,25,False,2,False,False
5615,validation,0,2,False,178,False,30,False,2.0,2,False,1,False,2,True,4,20,False,0.5,2,False,0,False,0,False,2,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,1.0986122886681098,5.187385805840755,3.4339872044851463,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,35,False,4,False,False
5623,validation,0,25,False,55,False,5,False,5.583333333333333,12,True,1,False,3,True,3,19,False,0.6268656716417911,42,True,4,True,0,False,12,True,0,False,0,False,True,True,True,False,True,False,False,False,5,0,3.258096538021482,4.02535169073515,1.791759469228055,2.5649493574615367,0.6931471805599453,3.7612001156935615,4.219507705176107,0,False,0,False,False,0,False,27,False,67,False,False
5630,validation,0,90,True,592,False,84,False,45.66666666666666,3,False,1,False,0,False,3,19,False,0.3430656934306569,47,True,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,False,True,4,1,4.51085950651685,6.385194398997726,4.442651256490317,1.3862943611198906,0.6931471805599453,3.871201010907891,4.927253685157205,0,False,0,False,False,1,True,26,False,137,True,False
5634,validation,0,98,True,513,False,76,False,28.2,5,False,1,False,0,False,0,4,False,0.3049645390070922,43,True,2,False,0,False,5,True,0,False,0,False,True,False,True,True,True,False,False,True,6,0,4.59511985013459,6.2422232654551655,4.343805421853684,1.791759469228055,0.6931471805599453,3.784189633918261,4.955827057601261,0,False,0,False,False,2,True,97,True,141,True,False
5647,validation,0,4,False,285,False,38,False,2.5,2,False,1,False,0,False,5,0,True,0.2,1,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,1.6094379124341005,5.655991810819852,3.6635616461296463,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,0,False,0,False,False,0,False,37,False,5,False,False
5659,validation,1,6,False,364,False,52,False,3.0,2,False,1,False,0,False,0,23,False,0.0,0,False,1,False,0,False,2,False,0,False,0,False,True,False,True,True,True,False,False,False,1,1,1.9459101490553128,5.899897353582492,3.970291913552122,1.0986122886681098,0.6931471805599453,0.0,1.9459101490553128,0,False,0,False,False,0,False,23,False,6,False,False
5671,test,1,2,False,216,False,30,False,4.0,1,False,1,False,0,False,5,22,True,0.5,2,False,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,False,False,1,1,1.0986122886681098,5.37989735354046,3.4339872044851463,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,23,False,4,False,False
5674,test,1,5,False,585,False,103,False,3.0,2,False,1,False,0,False,3,3,False,0.1666666666666666,1,False,1,False,0,False,2,False,0,False,0,False,True,False,True,True,True,False,False,False,1,1,1.791759469228055,6.373319789577012,4.6443908991413725,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.9459101490553128,0,False,0,False,False,0,False,45,False,6,False,False
5695,test,1,0,False,399,False,54,False,13.0,1,False,1,False,0,False,0,9,False,1.0,13,False,1,False,0,False,1,False,0,False,0,False,True,False,True,True,True,False,True,False,1,1,0.0,5.991464547107982,4.007333185232471,0.6931471805599453,0.6931471805599453,2.6390573296152584,2.6390573296152584,0,False,1,True,False,0,False,40,False,13,False,False
5700,test,0,14,False,134,False,19,False,27.0,1,False,1,False,0,False,5,22,True,0.4814814814814814,13,False,0,False,0,False,1,False,0,False,0,False,False,False,True,False,False,False,False,False,0,1,2.70805020110221,4.90527477843843,2.995732273553991,0.6931471805599453,0.6931471805599453,2.6390573296152584,3.332204510175204,0,False,0,False,False,0,False,39,False,27,False,False
5701,test,0,5,False,11,False,2,False,7.0,1,False,1,False,0,False,5,22,True,0.2857142857142857,2,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,1.791759469228055,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.079441541679836,0,False,0,False,False,0,False,36,False,7,False,False
5702,test,0,3,False,181,False,33,False,19.0,2,False,1,False,0,False,5,22,True,0.9210526315789472,35,True,0,False,0,False,2,False,0,False,0,False,True,False,True,False,False,False,False,True,2,0,1.3862943611198906,5.204006687076795,3.5263605246161616,1.0986122886681098,0.6931471805599453,3.58351893845611,3.6635616461296463,0,False,0,False,False,2,True,48,False,38,False,False
5723,test,1,1,False,755,False,114,False,2.0,1,False,1,False,0,False,3,15,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,True,False,True,True,True,False,False,False,1,1,0.6931471805599453,6.628041376179533,4.74493212836325,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,46,False,2,False,False
5727,test,0,1876,True,837,False,154,False,100.41666666666669,24,True,1,False,8,True,0,0,False,0.2215767634854771,534,True,0,False,1,True,9,True,14,True,0,False,True,True,True,True,False,False,False,False,8,0,7.537430036586509,6.731018100482083,5.043425116919247,3.218875824868201,0.6931471805599453,6.282266746896006,7.787796878181171,0,False,0,False,True,0,False,6,False,2410,True,False
5730,test,0,4,False,0,False,0,False,2.6666666666666665,3,False,1,False,1,True,1,14,False,0.5,4,False,1,False,0,False,3,False,0,False,0,False,True,True,False,False,True,False,False,False,1,0,1.6094379124341005,0.0,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341005,2.19722457733622,0,False,0,False,False,0,False,21,False,8,False,False
5731,test,0,78,True,229,False,29,False,32.90909090909091,11,True,1,False,2,True,1,15,False,0.7845303867403315,284,True,3,True,0,False,11,True,0,False,0,False,True,True,True,False,True,False,False,True,8,0,4.3694478524670215,5.438079308923196,3.4011973816621555,2.4849066497880004,0.6931471805599453,5.652489180268651,5.8944028342648505,0,False,0,False,False,1,True,32,False,362,True,False
5736,test,1,410,True,1955,False,283,False,87.0,6,False,2,True,0,False,5,4,True,0.21455938697318,112,True,2,False,0,False,6,True,0,False,0,False,True,False,True,True,True,True,False,True,7,0,6.018593214496234,7.578656850594762,5.648974238161206,1.9459101490553128,1.0986122886681098,4.727387818712341,6.259581464064923,0,False,0,False,False,2,True,43,False,522,True,False
5737,test,1,1,False,242,False,32,False,2.0,1,False,1,False,0,False,6,15,True,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,0.6931471805599453,5.493061443340548,3.49650756146648,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,28,False,2,False,False
5742,test,1,6,False,472,False,68,False,14.0,1,False,1,False,0,False,2,18,False,0.5714285714285714,8,False,1,False,0,False,1,False,0,False,0,False,True,False,True,True,True,False,False,False,1,1,1.9459101490553128,6.159095388491933,4.23410650459726,0.6931471805599453,0.6931471805599453,2.19722457733622,2.70805020110221,0,False,0,False,False,0,False,43,False,14,False,False
5754,test,0,3,False,65,False,9,False,14.5,2,False,1,False,2,True,6,16,True,0.896551724137931,26,True,0,False,0,False,2,False,0,False,0,False,True,True,True,False,False,False,False,False,2,0,1.3862943611198906,4.189654742026425,2.302585092994046,1.0986122886681098,0.6931471805599453,3.295836866004329,3.4011973816621555,0,False,0,False,False,0,False,22,False,29,False,False
5757,test,0,9,False,36,False,8,False,1.3333333333333333,9,True,1,False,0,False,0,21,False,0.25,3,False,9,True,3,True,3,False,3,True,0,False,True,False,True,False,True,False,False,False,4,0,2.302585092994046,3.610917912644224,2.19722457733622,2.302585092994046,0.6931471805599453,1.3862943611198906,2.5649493574615367,0,False,0,False,True,0,False,8,False,12,False,False
5777,test,1,2,False,138,False,20,False,1.5,2,False,1,False,0,False,2,10,False,0.3333333333333333,1,False,1,False,0,False,2,False,0,False,0,False,True,False,True,False,True,False,False,False,1,0,1.0986122886681098,4.934473933130692,3.044522437723423,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,False,0,False,False,0,False,57,False,3,False,False
5795,test,1,16,False,1433,False,202,False,19.0,1,False,1,False,1,True,3,4,False,0.1578947368421052,3,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,2,0,2.833213344056216,7.268223021159565,5.313205979041787,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.995732273553991,0,False,0,False,False,0,False,52,False,19,False,False
5797,test,0,15,False,341,False,60,False,12.666666666666666,3,False,1,False,0,False,0,16,False,0.6052631578947368,23,True,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,False,True,2,0,2.772588722239781,5.834810737062605,4.110873864173311,1.3862943611198906,0.6931471805599453,3.1780538303479458,3.6635616461296463,0,False,0,False,False,1,True,40,False,38,False,False
5798,test,0,21,False,12,False,2,False,21.0,1,False,1,False,0,False,0,18,False,0.0,0,False,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,True,False,1,1,3.091042453358316,2.5649493574615367,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,3.091042453358316,0,False,1,True,False,0,False,31,False,21,False,False
5799,test,0,63,True,459,False,71,False,31.666666666666668,3,False,1,False,0,False,1,15,False,0.3368421052631579,32,True,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,False,True,4,1,4.158883083359672,6.131226489483141,4.276666119016055,1.3862943611198906,0.6931471805599453,3.49650756146648,4.564348191467836,0,False,0,False,False,1,True,44,False,95,True,False
5800,test,0,5,False,0,False,0,False,3.333333333333333,3,False,1,False,1,True,1,20,False,0.5,5,False,1,False,0,False,3,False,0,False,0,False,True,True,False,False,True,False,False,False,1,0,1.791759469228055,0.0,0.0,1.3862943611198906,0.6931471805599453,1.791759469228055,2.3978952727983707,0,False,0,False,False,0,False,21,False,10,False,False
5808,test,1,1,False,200,False,38,False,2.0,1,False,1,False,0,False,5,16,True,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,False,True,False,False,False,False,False,1,0,0.6931471805599453,5.303304908059076,3.6635616461296463,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,42,False,2,False,False
5812,test,1,779,True,3517,True,570,True,49.61111111111112,36,True,1,False,0,False,4,22,False,0.5638297872340425,1007,True,20,True,0,False,36,True,0,False,0,False,True,False,True,True,True,False,True,True,11,0,6.659293919683638,8.165647925297504,6.3473892096560105,3.610917912644224,0.6931471805599453,6.915723448631314,7.488293515159428,0,False,1,True,False,5,True,29,False,1786,True,True
5818,test,1,167,True,1931,False,285,False,39.833333333333336,6,False,1,False,0,False,5,0,True,0.301255230125523,72,True,1,False,0,False,6,True,0,False,0,False,True,False,True,True,True,False,False,True,6,0,5.123963979403259,7.566311014772463,5.655991810819852,1.9459101490553128,0.6931471805599453,4.290459441148391,5.480638923341991,0,False,0,False,False,2,True,37,False,239,True,False
5827,test,1,5,False,549,False,79,False,8.0,1,False,2,True,0,False,3,7,False,0.375,3,False,1,False,0,False,1,False,0,False,0,False,True,False,True,True,True,True,False,False,2,1,1.791759469228055,6.309918278226516,4.382026634673881,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.19722457733622,0,False,0,False,False,0,False,42,False,8,False,False
5829,test,0,5,False,29,False,6,False,5.0,2,False,2,True,0,False,1,7,False,0.5,5,False,2,False,0,False,2,False,0,False,0,False,True,False,True,False,True,True,False,False,1,0,1.791759469228055,3.4011973816621555,1.9459101490553128,1.0986122886681098,1.0986122886681098,1.791759469228055,2.3978952727983707,0,False,0,False,False,0,False,22,False,10,False,False
5844,test,1,13,False,1141,False,170,False,4.25,4,False,2,True,2,True,2,17,False,0.2352941176470588,4,False,0,False,0,False,4,True,0,False,0,False,True,True,True,True,False,True,True,False,5,0,2.6390573296152584,7.040536390215956,5.14166355650266,1.6094379124341005,1.0986122886681098,1.6094379124341005,2.8903717578961645,0,False,1,True,False,0,False,25,False,17,False,False
5865,test,1,1,False,1102,False,171,False,2.0,1,False,1,False,1,True,2,15,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,2,0,0.6931471805599453,7.005789019253503,5.147494476813453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,43,False,2,False,False
5898,test,0,14,False,12,False,2,False,4.25,4,False,1,False,0,False,6,0,True,0.1764705882352941,3,False,2,False,0,False,4,True,0,False,0,False,True,False,True,False,True,False,False,False,1,0,2.70805020110221,2.5649493574615367,1.0986122886681098,1.6094379124341005,0.6931471805599453,1.3862943611198906,2.8903717578961645,0,False,0,False,False,0,False,24,False,17,False,False
5899,test,0,27,False,12,False,2,False,12.0,3,False,1,False,0,False,6,3,True,0.25,9,False,1,False,0,False,3,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,3.332204510175204,2.5649493574615367,1.0986122886681098,1.3862943611198906,0.6931471805599453,2.302585092994046,3.610917912644224,0,False,0,False,False,0,False,31,False,36,False,False
5900,test,0,168,True,190,False,29,False,34.44444444444444,9,True,1,False,0,False,6,18,True,0.4580645161290322,142,True,9,True,1,True,8,True,0,False,0,False,True,False,True,False,True,False,False,False,7,1,5.1298987149230735,5.25227342804663,3.4011973816621555,2.302585092994046,0.6931471805599453,4.962844630259907,5.739792912179234,0,False,0,False,False,0,False,31,False,310,True,False
5903,test,0,2,False,247,False,40,False,5.0,2,False,1,False,0,False,1,8,False,0.8,8,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,1.0986122886681098,5.513428746164983,3.713572066704308,1.0986122886681098,0.6931471805599453,2.19722457733622,2.3978952727983707,0,False,0,False,False,0,False,46,False,10,False,False
5917,test,0,96,True,337,False,52,False,26.0,7,True,1,False,0,False,3,21,False,0.4725274725274725,86,True,2,False,0,False,7,True,0,False,0,False,True,False,True,True,True,False,False,True,6,0,4.574710978503383,5.823045895483019,3.970291913552122,2.079441541679836,0.6931471805599453,4.465908118654584,5.209486152841421,0,False,0,False,False,4,True,38,False,182,True,False
5924,test,0,3,False,0,False,0,False,2.0,3,False,1,False,1,True,3,3,False,0.5,3,False,1,False,0,False,3,False,0,False,0,False,True,True,False,False,True,False,False,False,1,0,1.3862943611198906,0.0,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.9459101490553128,0,False,0,False,False,0,False,21,False,6,False,False
5928,test,0,194,True,627,False,102,False,27.4,10,True,1,False,0,False,4,3,False,0.291970802919708,80,True,2,False,0,False,10,True,0,False,0,False,True,False,True,True,True,False,False,True,6,0,5.272999558563747,6.442540166468199,4.634728988229636,2.3978952727983707,0.6931471805599453,4.394449154672439,5.616771097666572,0,False,0,False,False,5,True,48,False,274,True,False
5945,test,0,51,False,299,False,44,False,12.0,5,False,1,False,5,True,6,23,True,0.15,9,False,0,False,1,True,4,True,0,False,0,False,True,True,True,False,False,False,False,False,3,0,3.951243718581428,5.703782474656201,3.80666248977032,1.791759469228055,0.6931471805599453,2.302585092994046,4.110873864173311,0,False,0,False,False,0,False,28,False,60,False,False
5962,test,0,0,False,277,False,40,False,21.0,1,False,1,False,0,False,1,13,False,1.0,21,True,0,False,0,False,1,False,0,False,0,False,True,False,True,False,False,False,False,True,2,0,0.0,5.627621113690637,3.713572066704308,0.6931471805599453,0.6931471805599453,3.091042453358316,3.091042453358316,0,False,0,False,False,1,True,24,False,21,False,False
6013,test,0,6,False,87,False,12,False,3.5,2,False,1,False,0,False,5,3,True,0.1428571428571428,1,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,1.9459101490553128,4.477336814478207,2.5649493574615367,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.079441541679836,0,False,0,False,False,0,False,53,False,7,False,False
