pr_number,split,merge_delay_target,additions_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,changed_files_iqr_outlier,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,created_on_weekend,deletions_iqr_outlier,documentation_files_changed_iqr_outlier,files_added_iqr_outlier,files_modified_iqr_outlier,files_removed_iqr_outlier,files_renamed,files_renamed_iqr_outlier,has_any_iqr_outlier,has_configuration_changes,has_description,has_detailed_description,has_documentation_changes,has_multiple_commits,has_security_sensitive_changes,has_test_changes,requested_reviewer_count,requested_reviewer_count_iqr_outlier,security_sensitive_files_changed_iqr_outlier,short_title,test_files_changed_iqr_outlier,title_length_iqr_outlier,total_changes_iqr_outlier,very_long_description,additions,body_length,body_word_count,change_density_per_file,changed_files,commit_count,configuration_files_changed,created_day_of_week,created_hour_utc,deletion_ratio,deletions,documentation_files_changed,files_added,files_modified,files_removed,iqr_outlier_feature_count,label_count,log1p_additions,log1p_body_length,log1p_body_word_count,log1p_changed_files,log1p_commit_count,log1p_deletions,log1p_total_changes,security_sensitive_files_changed,test_files_changed,title_length,total_changes
3648,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,1.4557308418823411,1.9753777982177276,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.365644739992377,1.5197306445366647,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.3281965754395405,-0.20039024911350126
3659,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1809499475438026,-0.45368393598207635,-0.4964155481273794,-0.07897546388893242,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,-1.6931954850914703,1.0747769401439469,-0.18199050059460387,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.2823371427842802,-0.10525268032476394,-0.17161851559584843,-0.664727757578983,-0.37894499455701275,0.2500241274697851,-0.013596676635043348,-0.13523517560422083,-0.19466400788931726,0.7624869078942795,-0.185834697474248
3669,train,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8920906878908459,-0.26974201790988606,-0.15581410276486468,4.871440434241731,0.12368785705134158,4.777727544634074,-0.34528453656689306,-0.795135637820715,0.5624455590615264,0.3931885692933196,1.0688236891598397,1.0290532410156872,0.27923259337317136,0.12611181810130395,-0.08794999545015139,2.3979869613941047,0.7561764411781836,2.4093286711283017,0.49471655573037593,0.588914822708209,0.9736678388193742,4.237007821010336,2.611030063474967,2.421986752790193,-0.13523517560422083,-0.19466400788931726,-0.40090880766179515,1.0004427611248925
3671,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,2.703850007208464,2.7344324478827606,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.56941033720356,1.656874523846413,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.25548434321728586,-0.20039024911350126
3677,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,2.6151346573417884,2.8025527369552634,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.8876093978939715,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.5578075872233887,1.66761355866507,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.1974791387856506
3686,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,1.64618397829337,2.165141460633986,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.4039742674680904,1.5574735207286152,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.6190455043285592,-0.20039024911350126
3699,train,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.19187148072888807,-0.4654855192212213,-0.5061470179948798,-0.25646755932386495,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,1.689663230369019,-0.0820233106964727,2.6233307387523785,-0.1671704272562811,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-1.2720687078687853,-0.20225044150576785,-0.22228198972357033,-0.060044691068802135,-0.37894499455701275,0.5196548225811265,0.029853823354768338,-0.13523517560422083,0.4641987880437565,0.10807681789398749,-0.18437914231032265
3709,train,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.09959981840747,-0.5041458781080754,-0.5888645118686334,5.7814908144717485,0.12368785705134158,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,0.8846799939405259,0.3532916476104732,1.261484642558036,-0.12306743594844094,0.27923259337317136,0.12611181810130395,-0.08794999545015139,1.18891790522901,-0.941362508405494,2.5167952912953115,-1.028175989301098,-1.2307229502670975,0.9736678388193742,-0.37894499455701275,2.6967512786487933,2.5141853955835476,-0.13523517560422083,-0.19466400788931726,-0.18277211099503118,1.2056760392383634
3716,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,1.6006054499215,2.067826761958982,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.7264921804544717,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.3951187800022375,1.5384530964580765,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.3281965754395405,-0.20039024911350126
3728,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.35967822121509413,-0.3601749699823735,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.8458145240015983,0.30058594696991014,0.26478530868132627,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.03734764655052185,-0.20039024911350126
3742,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,3.9084253998936043,3.5664731215540466,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.7013527119267624,1.77517959431838,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.25548434321728586,-0.20039024911350126
3756,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,2.35387202149589,2.4084282073214967,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.8876093978939715,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.5216208280798997,1.6022444249276082,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.1974791387856506
3771,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.49153039257657566,-0.5499386323986317,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,0.07909390674302706,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,-0.5636553685502862,-0.5400707031911187,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.18277211099503118,-0.20039024911350126
3773,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,1.722283842628546,1.9948407379527286,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,-0.8876093978939715,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.4183507543375662,1.523727386251567,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.25548434321728586,-0.1974791387856506
3785,train,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1700284143587171,-0.4475796687894152,-0.4964155481273794,-0.2941173977494567,-0.07421271423080496,1.7103149187016917,1.6277699581010674,1.1927034567310724,-1.3709610502124707,0.30050004083973125,-0.18199050059460387,-0.41109760518947297,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,0.38287186778561344,-0.941362508405494,0.07912508654119967,-0.06277201898725274,-0.17161851559584843,0.3689847723091936,2.1750374906940113,0.2500241274697851,0.14369010382928477,-0.13523517560422083,-0.19466400788931726,-1.2734555943288512,-0.18001247681854668
3790,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,3.3753193984011944,3.7367738442353042,-0.3694170746006402,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,1.2069144288195255,1.0747769401439469,-0.1938465592652621,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.648056188797542,1.796457157613624,-0.060044691068802135,-0.37894499455701275,-0.10867568873271452,-0.37654768361650864,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.19456802845779994
3802,train,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18641071413634533,-0.4268251603343671,-0.4234295241211263,-0.30487449444248294,-0.2721132855129515,3.75525666932328,-0.34528453656689306,-0.29817586418276815,1.0457972113800256,0.7650661804222606,-0.19681057393292667,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-0.596471810663793,0.05580784381513734,0.10472863782725182,-0.664727757578983,3.669021472064484,-0.2448501813209548,-0.46692829878663195,-0.13523517560422083,-0.19466400788931726,2.2167315523393727,-0.19602358362172526
3816,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.37636321820836804,-0.462355403591128,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,0.24021112418252683,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,0.2519011608298938,-0.02477212596327575,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,0.7624869078942795,-0.20039024911350126
3819,train,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1809499475438026,1.7690832244389485,2.1067526414289834,-0.24033191428432563,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,1.689663230369019,-0.7264921804544717,-0.03133291600493303,-0.19681057393292667,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.2823371427842802,1.4269505306732084,1.546143127773237,-0.664727757578983,-0.37894499455701275,-0.2448501813209548,-0.2982564336301194,-0.13523517560422083,-0.19466400788931726,-0.6190455043285592,-0.19311247329387463
3823,train,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10176883195193286,-0.5098431941545593,-0.5985959817361338,-0.1527384126411122,0.3215884283334881,-0.33462683191989634,0.6412427107670872,1.689663230369019,-0.0820233106964727,0.3688185907783383,-0.1019621045676608,-0.41109760518947297,-0.11204874765929806,0.5507740627281437,-0.08794999545015139,1.18891790522901,-0.941362508405494,0.8964836134830189,-2.1507487576923867,-1.8147058509142775,1.4026973021973705,-0.37894499455701275,1.0960173461473002,0.965052590061598,-0.13523517560422083,0.13476739007721963,-1.4188800587733605,-0.10432360829442974
3828,train,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5152977930053968,-0.1802127657508554,-0.14121689796361403,3.212696124177089,0.4205387139745614,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,0.5624455590615264,1.304003653753748,1.729798960049036,0.45299290253362307,-0.11204874765929806,0.6923281442704236,-0.08794999545015139,1.9949639426724064,-0.941362508405494,2.147499136956049,0.6258959698960549,0.605971820160315,1.578350905329556,-0.37894499455701275,2.865505993834785,2.4792829004350327,-0.13523517560422083,0.7936301860102934,0.8351991401165342,1.124164950058545
3836,train,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.3645616349692231,-0.30665188571112123,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-0.795135637820715,0.5624455590615264,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.8458145240015983,0.2869188274481346,0.37048729516371653,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.40090880766179515,-0.20039024911350126
3854,train,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.5098431941545593,-0.5985959817361338,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-1.2920954114586618,0.4013283416220266,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.8458145240015983,-2.1507487576923867,-1.8147058509142775,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.11005987877277651,-0.20039024911350126
3855,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,3.0684782341834254,2.899867435630268,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,0.6957436830931255,-0.7264921804544717,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.6139559629682803,1.6825881867613304,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.1974791387856506
3859,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1809499475438026,2.3713709207815183,2.9533905199015202,-0.358659977907614,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,0.6957436830931255,-0.7264921804544717,0.7650661804222606,-0.187918529929933,-0.41109760518947297,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.2823371427842802,1.5241457831099035,1.6906478939998888,0.3689847723091936,-0.37894499455701275,0.09665821324236852,-0.11154273146566895,-0.13523517560422083,-0.19466400788931726,-0.47362103988404985,-0.18874580780209865
3880,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.3474696868297718,-0.26286027130736933,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,0.5624455590615264,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,0.332903480596165,0.44364188506963326,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,0.10807681789398749,-0.20039024911350126
3887,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18368033084007396,1.824835531465254,2.1700071955677362,-0.40168836467971886,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.4042577455754722,0.30050004083973125,-0.19681057393292667,-0.41109760518947297,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.4195603401344113,1.4369679241618096,1.5584069084027654,0.3689847723091936,-0.37894499455701275,-0.2448501813209548,-0.37654768361650864,-0.13523517560422083,-0.19466400788931726,-0.47362103988404985,-0.19456802845779994
3891,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12907266491464656,3.0070286111106364,3.7367738442353042,0.09851663154600011,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.4042577455754722,-0.4295324642185296,-0.17013444192394564,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,0.6822907409377682,1.6067763038700473,1.796457157613624,-0.060044691068802135,-0.37894499455701275,0.4744300538376802,0.5836043569706861,-0.13523517560422083,-0.19466400788931726,-0.3281965754395405,-0.1523569287039655
3895,train,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.11542074843328971,-0.2978216469961275,-0.26286027130736933,0.06855043361542713,0.3215884283334881,-0.33462683191989634,-0.34528453656689306,-0.795135637820715,-1.209843832772971,1.5019641949324798,0.05513067281856076,0.7410230717746551,-0.11204874765929806,0.5507740627281437,-0.08794999545015139,1.5919409239507083,0.7561764411781836,0.7986660164516233,0.44325309092279697,0.44364188506963326,1.4026973021973705,-0.37894499455701275,1.6483698842819565,1.2746656209370393,-0.13523517560422083,0.13476739007721963,-0.9826066654398325,-0.0344569604260141
3907,train,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.025318099656334504,-0.04713974095084165,0.3258936556764062,0.18995195343672278,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,1.689663230369019,-0.4042577455754722,-2.0223306570729163,-0.20570261793592035,-0.12306743594844094,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,0.38287186778561344,-0.941362508405494,1.2659323810001888,0.7663225607968701,0.9772143771229588,0.3689847723091936,-0.37894499455701275,-1.0908433999984704,0.9023333988000923,-0.13523517560422083,0.13476739007721963,0.18078905011624216,-0.11451249444190702
3922,train,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08265614887803327,-0.5098431941545593,-0.5985959817361338,-0.2371047852764178,0.6184392852567079,2.732785794012486,3.600824452769028,-0.29817586418276815,0.7235627765010261,0.006056712935310781,-0.11381816323831905,1.0290532410156872,-0.11204874765929806,0.8338822258127034,-0.08794999545015139,1.9949639426724064,-0.941362508405494,1.011610249385708,-2.1507487576923867,-1.8147058509142775,1.8776175230095509,2.997236206546565,1.0241396466953185,0.9900058639419629,-0.13523517560422083,-0.19466400788931726,0.6897746756720248,-0.09995694280265376
3932,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16729803106244573,-0.29375213553435336,-0.15581410276486468,-0.32638868782853536,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-0.0820233106964727,-0.5928963814343639,-0.1938465592652621,-0.41109760518947297,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,0.14391704108290698,0.4511192044183614,0.588914822708209,0.3689847723091936,-0.37894499455701275,-0.10867568873271452,0.029853823354768338,-0.13523517560422083,0.4641987880437565,0.47163797900526083,-0.18437914231032265
3943,train,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.5098431941545593,-0.5985959817361338,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-1.2920954114586618,0.5624455590615264,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.8458145240015983,-2.1507487576923867,-1.8147058509142775,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.11005987877277651,-0.20039024911350126
