pr_number,was_merged,split,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,iqr_outlier_feature_count,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,change_density_per_file,deletion_ratio,created_day_of_week,created_hour_utc,draft,requested_reviewer_count,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,has_any_iqr_outlier,has_description,has_detailed_description,short_title,very_long_description,has_zero_code_change,has_multiple_commits,created_on_weekend
4783,1,train,-0.10237031417059278,-0.11077384660104567,-0.10624884197660489,-0.15347915067568513,-0.07824481063198063,-0.39616035347474643,-0.36279141088354255,-0.5238211381276777,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.09335933929859797,-0.2763480923836708,-1.3118825249109904,-0.5625167073768849,-1.1159646413151367,-0.5383567051862455,-0.32314246870482466,-0.47554994663755895,2.6481959033078053,-1.316573486283562,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4797,0,train,-0.09803587613750821,-0.11150156645270311,-0.10406882683265942,-0.11606595051097518,-0.07824481063198063,0.38579354048662234,-0.052646429877320836,0.02963392067024047,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.6410836849281502,0.6537892515655078,0.034768549284098414,-0.9845249053250537,-0.22855646865198537,0.030006883824063718,-0.32314246870482466,-0.37410629833691184,-1.5931527127555483,0.1985764717759862,-1.0712834018833823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4809,0,train,-0.08069812400516987,-0.11077384660104567,-0.09379161258263076,-0.07865275034626523,-0.07236676441752418,-0.46132317797152717,-0.19223705144313258,-0.04773076496817821,-0.6697505392372824,-0.07865275034626523,0.041782560966620086,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,0.004733515563737508,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.487941103341647,0.4648840912429383,0.5838259890118135,0.9641186924024436,-0.5625167073768849,0.6803086747275067,0.43326726781991537,0.255803221450059,-0.047232320479271186,-1.489705185534491,-0.3064735142438632,0.8383642557615394,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4821,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.005183406494062019,-0.5008592256686364,-0.6487948610820464,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-1.2073504996049558,-1.3747775224162295,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,1.7137264298355344,-0.2755968778646649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4829,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.07236676441752418,-1.5690911944167996,0.012834261693550857,0.38670170053986513,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.7058670498989278,0.9001974837315677,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,0.255803221450059,-0.37410629833691184,0.5275215952761285,1.208676443815685,-0.2755968778646649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
4833,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.07824481063198063,-0.005183406494062019,-0.34908614985708103,-0.5773813051081215,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.13626509953810179,-0.5438477356291861,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,-0.32314246870482466,-0.37410629833691184,0.5275215952761285,-1.316573486283562,1.6340507797802568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4835,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.982625773945773,-0.46025104484949114,-0.5714301754436277,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.4265243460711024,-0.5075099956132192,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-1.8669699259020998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4843,0,train,-0.10182850941645721,-0.11150156645270311,-0.10624884197660489,-0.15347915067568513,-0.07824481063198063,-0.72197447595865,0.14734886065696945,0.5949912387971462,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.8167516675617037,1.007792998593702,-0.8870614097166676,-0.9845249053250537,-1.1159646413151367,-0.5383567051862455,-0.32314246870482466,-0.47554994663755895,-1.5931527127555483,-1.316573486283562,-0.9121460970796389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4847,1,train,-0.07798910023449201,-0.07875417312811848,-0.07853150657501244,-0.15347915067568513,-0.07824481063198063,0.7767704874673067,-0.45162180642542277,-0.541674527121159,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.487941103341647,-0.35035326029865554,-0.3529700271704281,1.0346432251060849,1.3464635220056291,1.1364919983447022,-0.5383567051862455,-0.32314246870482466,2.533944952948305,0.5275215952761285,1.208676443815685,1.4749134749765134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4855,0,train,-0.0785309049886276,-0.10713524734275849,-0.09098873596898657,0.10841325047728449,0.009925882584866253,0.711607662970526,-0.1343703937758506,0.07724295798619042,-0.6697505392372824,0.10841325047728449,0.041782560966620086,0.09885106459960115,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,0.4401944845928814,-0.09135431758701307,-0.06346514466983384,1.7508474884612037,0.5458122766219988,0.6931075503903792,1.0211726319551768,0.20020188633339758,0.794861047069446,1.5699944458405344,2.7325633299602083,-0.2980235621114265,-1.0841908788279457,-0.3064735142438632,-0.4347341826684084,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4859,0,train,-0.08936700007133903,-0.09403629001292464,-0.09161159743868529,0.3328924514655442,-0.07824481063198063,-0.6568116514618694,-0.49679840758672184,-0.6428437314175527,1.1381650268020076,0.3328924514655442,0.041782560966620086,0.6826694327046281,-0.2320713915475348,0.8648398698929615,-0.09444490577171503,0.998634388160977,-0.09135431758701307,-0.06346514466983384,1.7508474884612037,-1.0441094573366467,-1.2410277007934718,0.6609256404311671,0.9752204768522277,0.771257832924741,2.286047884413149,-0.32314246870482466,-0.39342889801322556,0.5275215952761285,0.7036264577958357,0.36095234135030896,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.005183406494062019,-0.4120288301267562,-0.6071369534305902,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.10252387598367567,-0.7684349205639498,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,1.6340507797802568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4871,0,train,-0.10182850941645721,-0.10786296719441593,-0.10469168830235813,-0.15347915067568513,-0.07824481063198063,-1.5039283699200188,-0.0034090106341072364,0.3688483115463839,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.690585327720397,0.8900093210267701,-0.8870614097166676,0.10635046136787357,-0.37683240049076266,-0.5383567051862455,-0.32314246870482466,-0.3064771994698138,1.9413044672972464,0.1985764717759862,-0.9121460970796389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4882,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.6568116514618694,-0.25517973171280767,-0.12509545060659688,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.3581676013587464,0.504603663415988,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,1.7137264298355344,-0.5938714874721519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4889,0,train,-0.08990880482547461,-0.10713524734275849,-0.097528781400823,-0.11606595051097518,-0.019464348487416044,-0.8523001249522115,-0.3978159668400553,-0.46430984148274035,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.03742961413137877,-0.07467028738303134,0.6359063577695223,0.20020188633339758,0.48178949393808385,0.030006883824063718,2.2352316102481273,-0.019053529284646965,-0.7156323094320959,0.1985764717759862,-1.8669699259020998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4897,0,train,-0.10020309515405049,-0.1093184068977308,-0.10438025756750878,-0.15347915067568513,-0.07824481063198063,1.1025846099512104,0.08186816908609776,0.5116754234942338,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.7659263798138913,0.9670421246572372,-0.32547844223991174,-0.14050850942871598,-0.2980486561328784,-0.5383567051862455,-0.32314246870482466,-0.2726626500362647,0.22456812270017432,-1.316573486283562,0.36095234135030896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4899,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.005183406494062019,-0.42218087533154247,-0.6071369534305902,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.15502419078423335,-0.7684349205639498,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.8115235002637127,-2.026107230705843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4912,0,train,-0.09749407138337263,-0.11150156645270311,-0.10375739609781007,-0.15347915067568513,-0.07236676441752418,-1.5690911944167996,-0.0034090106341072364,0.3688483115463839,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,0.004733515563737508,-0.3043920534979127,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.690585327720397,0.8900093210267701,0.09934267295441115,-0.9845249053250537,-0.16639358868905615,-0.5383567051862455,0.255803221450059,-0.20503355116916666,-1.5931527127555483,-0.8115235002637127,-1.2304207066871258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4913,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.5161191894801839,-0.4785247262181065,-0.6011858237660964,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.6430425721082221,-0.7162812460213847,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-1.5486953162946127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,1,train,-0.09966129039991492,-0.1093184068977308,-0.10406882683265942,-0.04123955018155529,-0.07824481063198063,0.059979418002718714,0.03567636340432005,0.4045550895333464,1.1381650268020076,-0.04123955018155529,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.7265738015225691,0.9102153627415934,-0.21373587261912344,-0.14050850942871598,-0.22855646865198537,0.746060322396679,-0.32314246870482466,-0.44173539720400995,-0.002646981731790699,0.1985764717759862,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4926,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.07824481063198063,0.5161191894801839,-0.5028896347095936,-0.6547459907465402,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-1.3156096126235157,-1.547211032808428,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,-0.32314246870482466,-0.37410629833691184,0.5275215952761285,1.208676443815685,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4927,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.07824481063198063,-1.1129514229393345,-0.4018767849219699,-0.4524075821537528,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.05515412655903231,-0.04136232201371871,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,-0.32314246870482466,-0.37410629833691184,0.5275215952761285,-1.316573486283562,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4933,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.005183406494062019,2.6899285821957006,2.118480432907545,2.946080592841297,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.487941103341647,1.5839982202522374,1.4808972030363006,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,1.7137264298355344,0.5200896461540525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4934,0,train,-0.08394895252998331,-0.08675909149635028,-0.08538298274169821,-0.04123955018155529,-0.07824481063198063,0.32063071598984166,-0.4059376030038844,-0.5714301754436277,-0.6697505392372824,-0.04123955018155529,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.07355081652993783,-0.5075099956132192,0.8671452064948705,1.180074577422038,0.9732072656315518,0.746060322396679,-0.32314246870482466,0.06548284429922563,0.5275215952761285,1.7137264298355344,1.31577617017277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4936,0,train,-0.07311285744727186,-0.046734499655191296,-0.0620256776279967,0.10841325047728449,-0.07824481063198063,-1.5690911944167996,0.17780499627132837,0.44621299718480256,-0.6697505392372824,0.10841325047728449,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,0.8648398698929615,-0.09444490577171503,0.4401944845928814,-0.09135431758701307,-0.06346514466983384,1.7508474884612037,0.8386915580908929,0.9329591426908642,1.1441611559280862,1.7550903212012727,1.407275501712531,1.5699944458405344,-0.32314246870482466,0.09507057505358103,1.0465677545845808,-0.3064735142438632,0.8383642557615394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4943,1,train,-0.08611617154652561,-0.08384821208972054,-0.08538298274169821,-0.04123955018155529,-0.07824481063198063,-0.5264860024683079,-0.4861387601216962,-0.6071369534305902,-0.6697505392372824,-0.04123955018155529,-0.1580470784389542,-0.19305811945291232,0.9484073631451279,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,0.1319562365145744,-0.06346514466983384,0.487941103341647,-0.7726093020497776,-0.7684349205639498,0.7927646765591614,1.245958160488257,0.9732072656315518,0.746060322396679,-0.32314246870482466,0.06548284429922563,0.7770126903386787,-1.316573486283562,0.8383642557615394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4955,0,train,-0.09695226662923706,-0.10786296719441593,-0.10188881168871394,-0.15347915067568513,-0.07824481063198063,1.0374217854544296,-0.2780218334235769,-0.3036293405414092,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.3127930071805038,0.26805222613571056,0.1577570732570075,0.10635046136787357,0.11090933645825053,-0.5383567051862455,-0.32314246870482466,-0.002146254567872448,-0.1793698407344305,0.1985764717759862,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4958,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,0.5161191894801839,1.4574702943346427,1.416247132497283,2.946080592841297,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,0.9484073631451279,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.487941103341647,1.3481248004676303,1.3071843129879033,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,0.5200896461540525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4966,1,train,-0.10128670466232163,-0.11150156645270311,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.6568116514618694,-0.4759867149169099,-0.6190392127595777,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.6065475857488107,-0.888714756413583,-0.6385569878134462,-0.9845249053250537,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,-1.5931527127555483,0.1985764717759862,-1.7078326210983563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,0,train,-0.09911948564577935,-0.10713524734275849,-0.102823103893262,-0.11606595051097518,-0.07236676441752418,-1.2432770719328958,0.005727830050200442,0.3450437928884089,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.6992404454754126,0.8761499951026638,-0.1192588761762082,0.20020188633339758,-0.01159823507080119,0.030006883824063718,0.255803221450059,-0.3064771994698138,0.5275215952761285,0.7036264577958357,0.8383642557615394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4972,1,train,-0.10074489990818607,-0.11004612674938824,-0.10500311903720748,-0.15347915067568513,-0.07824481063198063,0.4509563649834031,-0.5049200437505509,-0.6547459907465402,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-1.4551798839199357,-1.547211032808428,-0.4622402945223449,-0.3156577365802952,-0.4677815586879967,-0.5383567051862455,-0.32314246870482466,-0.34029174890336283,0.10338673366979323,0.7036264577958357,0.8383642557615394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
